,Gene,Sample,NormalizedCount,Subject.ID,Profile,origID,SULB,GATC.D3,Sex,IVSA,Reads,Reads.after.trim,Mapped.in.pairs,Mapped.to.total.rRNA
67528,Syne1,ZR6GL824,66.0406420818959,β-D3-17R,NAc,450,,F-O,M,F,59020694,42274498,0.7512,0.0884
67529,Syne1,ZR7667EQ,53.6575884307869,β-D3-18N,NAc,451,,SALINE,M,S,67989494,49841184,0.7426,0.0744
67530,Syne1,ZRBM8377,65.7493549061837,β-D3-19R,NAc,452,50 mg/Kg,0 MG/KG,M,F,91678686,29837990,0.7165,0.0776
67531,Syne1,ZRKH6462,47.3170261186619,β-D3-20N,NAc,453,50 mg/Kg,25 MG/KG,M,F,66895928,47583366,0.8217,0.0789
67532,Syne1,ZR26A2T8,57.4801141502019,β-D3-21R,NAc,454,50 mg/Kg,40 MG/KG,M,F,58477252,47217012,0.7988,0.0585
67533,Syne1,ZRL3M772,61.4310927797598,β-D3-23R,NAc,455,,F-O,M,F,68798014,47085306,0.7471,0.0454
67534,Syne1,ZR4N876B,49.8743864389845,β-D3-24N,NAc,456,,SALINE,M,S,54792228,41109870,0.7499,0.0689
67535,Syne1,ZR8C7V84,49.4436976909564,β-D3-25R,NAc,457,50 mg/Kg,0 MG/KG,M,F,73197512,42486378,0.6744,0.0668
67536,Syne1,ZRCK2342,65.8256721534153,β-D3-26N,NAc,458,50 mg/Kg,25 MG/KG,M,F,70857544,46293600,0.6822,0.0534
67537,Syne1,ZR2EJ626,44.9590186172062,β-D3-27R,NAc,459,50 mg/Kg,40 MG/KG,M,F,55618598,41527048,0.734,0.0595
67538,Syne1,ZR74EQ73,81.3773129797875,β-D3-28N,NAc,460,50 mg/Kg,70 MG/KG,M,F,41773012,35741228,0.8193,0.048
67539,Syne1,ZRH4J446,63.9521925773123,β-D3-30N,NAc,461,,SALINE,M,S,28714718,20485160,0.7574,0.1013
67540,Syne1,ZR3BQ266,60.656242362481,β-D3-31R,NAc,462,50 mg/Kg,0 MG/KG,M,F,52560644,17130142,0.7328,0.0472
67541,Syne1,ZR62PH68,62.5235694079799,β-D3-32N,NAc,463,50 mg/Kg,25 MG/KG,M,F,52885758,32688844,0.7656,0.0258
67542,Syne1,ZR4Q7E62,84.3765374517514,β-D3-33R,NAc,464,50 mg/Kg,40 MG/KG,M,F,78390636,60136698,0.8219,0.0488
67543,Syne1,ZR63XF83,64.9987509596412,β-D3-35R,NAc,465,,F-O,M,F,32217724,25145918,0.8002,0.0289
67544,Syne1,ZR73XY77,89.3733081786922,β-D3-36N,NAc,466,,SALINE,M,S,30576576,24573482,0.7988,0.0202
67545,Syne1,ZRV622V4,89.7762597316289,β-D3-73R,NAc,467,50 mg/Kg,0 MG/KG,M,F,22075670,16108106,0.7839,0.0845
67546,Syne1,ZRF6A343,77.9708424550438,β-D3-74N,NAc,468,50 mg/Kg,25 MG/KG,M,F,32415566,26446654,0.8149,0.0362
67547,Syne1,ZR6A8837,85.0605480590943,β-D3-75R,NAc,469,50 mg/Kg,40 MG/KG,M,F,27083810,11278624,0.4013,0.0285
67548,Syne1,ZR42RF66,98.9016034425452,β-D3-76N,NAc,470,50 mg/Kg,70 MG/KG,M,F,24283962,19641778,0.687,0.0243
67549,Syne1,ZR27U63Q,85.1898175513336,β-D3-77R,NAc,471,,F-O,M,F,24398114,19307252,0.7959,0.0283
67550,Syne1,ZRR624J8,96.6213579787161,β-D3-78N,NAc,472,,SALINE,M,F,39449294,11265232,0.8276,0.0289
67551,Syne1,ZR244637,93.729958155613,β-D3-79R,NAc,473,,40 MG/KG w/o SULB,M,F,31005276,20743042,0.779,0.0457
67552,Syne1,ZR74VR82,150.367356251647,β-D3-80N,NAc,474,,40 MG/KG w/o SULB,M,F,29772794,13762358,0.7461,0.0072
67553,Syne1,ZR84FA36,128.720026289228,β-D3-81R,NAc,475,,40 MG/KG w/o SULB,M,F,22671594,18593076,0.6956,0.0073
67554,Syne1,ZR4J42E3,95.656621510434,β-D3-82N,NAc,476,,40 MG/KG w/o SULB,M,F,35106770,21603194,0.6837,0.0123
67555,Syne1,ZRT282R2,22.3948576101382,β-D3-83R,NAc,477,,40 MG/KG w/o SULB,M,F,42302266,754690,0.0382,0.0511
67556,Syne1,ZR2883Y7,83.8795075846352,β-D3-84N,NAc,478,,40 MG/KG w/o SULB,M,F,33497338,905724,0.1935,0.0546
67557,Syne1,ZRXH8338,57.411934037084,β-D3-91N,NAc,479,50 mg/Kg,70 MG/KG,M,F,13974566,644704,0.1141,0.0273
67558,Syne1,ZR86JB86,45.6440176410725,α-D3-37R,NAc,480,50 mg/Kg,0 MG/KG,F,F,47119796,6479394,0.0198,0.0669
67559,Syne1,ZR2UW277,49.2173139315927,α-D3-38N,NAc,481,50 mg/Kg,25 MG/KG,F,F,36446866,3975982,0.3895,0.1655
67560,Syne1,ZR6VY824,11.5320457094071,α-D3-39R,NAc,482,50 mg/Kg,40 MG/KG,F,F,43732724,740410,0.0259,0.0319
67561,Syne1,ZRHA7628,29.0787727192221,α-D3-40N,NAc,483,50 mg/Kg,70 MG/KG,F,F,58902310,1018444,0.0707,0.0649
67562,Syne1,ZR377Q36,21.6005381222031,α-D3-41R,NAc,484,,F-O,F,F,43702086,1741418,0.1683,0.0603
67563,Syne1,ZRL7767G,63.8041233316207,α-D3-42N,NAc,485,,SALINE,F,S,39011364,19281632,0.5746,0.2078
67564,Syne1,ZRG3A844,36.7727693815702,α-D3-43R,NAc,486,50 mg/Kg,0 MG/KG,F,F,10275362,5617992,0.4424,0.1321
67565,Syne1,ZR8GB247,56.8070229883365,α-D3-44N,NAc,487,50 mg/Kg,25 MG/KG,F,F,22742076,5888418,0.4505,0.0271
67566,Syne1,ZRPP4833,57.9705867819524,α-D3-45R,NAc,488,50 mg/Kg,40 MG/KG,F,F,22268864,10099710,0.582,0.0245
67567,Syne1,ZR7P8B72,109.200920978995,α-D3-47R,NAc,490,,F-O,F,F,15912990,12094460,0.7916,0.2624
67568,Syne1,ZRH4447D,81.9236030568661,α-D3-48N,NAc,491,,SALINE,F,S,11133954,8163328,0.7857,0.3119
67569,Syne1,ZR37KV38,70.0162099591122,α-D3-49R,NAc,492,50 mg/Kg,0 MG/KG,F,F,36107668,16287176,0.7037,0.2927
67570,Syne1,ZR6TX287,38.289534912005,α-D3-50N,NAc,493,50 mg/Kg,25 MG/KG,F,F,11367798,3873272,0.3864,0.1055
67571,Syne1,ZRN82G23,64.6734477363302,α-D3-51R,NAc,494,50 mg/Kg,40 MG/KG,F,F,28521968,1495682,0.1609,0.0154
67572,Syne1,ZR234434,55.0751689290375,α-D3-52N,NAc,495,50 mg/Kg,70 MG/KG,F,F,13093332,2769616,0.3739,0.0225
67573,Syne1,ZRPN7323,79.7290898081139,α-D3-53R,NAc,496,,F-O,F,F,33975394,15004810,0.5525,0.0225
67574,Syne1,ZRUC6684,42.5162557905058,α-D3-54N,NAc,497,,SALINE,F,S,25539200,6087796,0.566,0.0606
67575,Syne1,ZR3F28X4,29.0747406572603,α-D3-55R,NAc,498,50 mg/Kg,0 MG/KG,F,F,13415364,373570,0.0225,0.129
67576,Syne1,ZR84H3P3,38.5371786936506,α-D3-56N,NAc,499,50 mg/Kg,25 MG/KG,F,F,42621132,559020,0.0362,0.0561
67577,Syne1,ZRM32M74,6.33681716855832,α-D3-57R,NAc,500,50 mg/Kg,40 MG/KG,F,F,55914620,1478670,0.0254,0.0611
67578,Syne1,ZRDF2322,19.966436790482,α-D3-58N,NAc,501,50 mg/Kg,70 MG/KG,F,F,61037192,1220002,0.0097,0.0837
67579,Syne1,ZR8JB724,80.2234212791378,α-D3-59R,NAc,502,,F-O,F,F,39607526,954092,0.0181,0.0851
67580,Syne1,ZRK66V38,50.0446763539406,α-D3-60N,NAc,503,,SALINE,F,S,33003152,960088,0.0151,0.0995
67581,Syne1,ZRFE4627,50.6544603384808,α-D3-61R,NAc,504,50 mg/Kg,0 MG/KG,F,F,105864256,76926398,0.779,0.0279
67582,Syne1,ZR8PT848,71.4093741615469,α-D3-62N,NAc,505,50 mg/Kg,25 MG/KG,F,F,114196196,74739440,0.7051,0.0334
67583,Syne1,ZR46G84P,53.6418593287013,α-D3-63R,NAc,506,50 mg/Kg,40 MG/KG,F,F,84252684,60663108,0.7591,0.0336
67584,Syne1,ZR44LQ82,39.7849288396998,α-D3-64N,NAc,507,50 mg/Kg,70 MG/KG,F,F,83076268,55762776,0.7543,0.0283
67585,Syne1,ZRF2T664,64.4051054040746,α-D3-65R,NAc,508,,F-O,F,F,145668368,89820068,0.7079,0.0237
67586,Syne1,ZRRJ6232,45.5397023388718,α-D3-66N,NAc,509,,SALINE,F,S,147918270,110563336,0.789,0.0417
67587,Syne1,ZR2R67M3,75.7698606491204,α-D3-67R,NAc,510,50 mg/Kg,0 MG/KG,F,F,146251852,51408586,0.7548,0.0377
67588,Syne1,ZR34T6Q2,70.9118463440796,α-D3-68N,NAc,511,50 mg/Kg,25 MG/KG,F,F,114008686,61533110,0.8218,0.0309
67589,Syne1,ZRBA8687,47.8743171275958,α-D3-69R,NAc,512,50 mg/Kg,40 MG/KG,F,F,130415548,59879270,0.7646,0.0349
67590,Syne1,ZRMT3467,65.8920953023497,α-D3-70N,NAc,513,50 mg/Kg,70 MG/KG,F,F,107055628,76792190,0.7777,0.0346
67591,Syne1,ZRN82G88,49.8626213504875,α-D3-71R,NAc,514,,F-O,F,F,96276166,75788444,0.7679,0.0386
67592,Syne1,ZR76H4G8,68.2718642125658,α-D3-72N,NAc,515,,SALINE,F,S,96751664,73478896,0.7826,0.0315
67593,Syne1,ZR623PU7,69.6291145051567,α-D3-85R,NAc,516,,40 MG/KG w/o SULB,F,F,109838064,75420582,0.7861,0.0367
67594,Syne1,ZR3JL628,54.8067165398423,α-D3-86N,NAc,517,,40 MG/KG w/o SULB,F,F,142681934,84985532,0.7954,0.045
67595,Syne1,ZR2T32G8,67.86729647675,α-D3-87R,NAc,518,,40 MG/KG w/o SULB,F,F,81550922,64772374,0.8175,0.0364
67596,Syne1,ZR4L7G73,57.9443784090855,α-D3-88N,NAc,519,,40 MG/KG w/o SULB,F,F,134238494,71470516,0.7884,0.0395
67597,Syne1,ZR44664A,59.9423893152791,α-D3-89R,NAc,520,,40 MG/KG w/o SULB,F,F,111823176,89688284,0.8131,0.0427
67598,Syne1,ZR4HD622,59.8153922395424,α-D3-90N,NAc,521,,40 MG/KG w/o SULB,F,F,126375100,100405272,0.7984,0.0495
158688,Strn4,ZR2QY268,8.14939688303553,β-D3-1R,VTA,261,50 mg/Kg,0 MG/KG,M,F,44929424,27214656,0.6185,0.0632
158689,Strn4,ZRJY4674,8.79858542980393,β-D3-2N,VTA,262,50 mg/Kg,25 MG/KG,M,F,47480300,28360166,0.6007,0.0306
158690,Strn4,ZR47WV36,10.9647642791103,β-D3-3R,VTA,263,50 mg/Kg,40 MG/KG,M,F,45153884,16388610,0.5553,0.0389
158691,Strn4,ZRMW8667,13.5509763484764,β-D3-4N,VTA,264,50 mg/Kg,70 MG/KG,M,F,38088294,22365568,0.6183,0.014
158692,Strn4,ZR68A722,11.4640094753253,β-D3-5R,VTA,265,,F-O,M,F,38804726,10205944,0.3228,0.008
158693,Strn4,ZRT8G473,7.04029739041938,β-D3-6N,VTA,266,,SALINE,M,S,40997748,26847270,0.6075,0.04
158694,Strn4,ZR4FH422,8.98803330034569,β-D3-7R,VTA,267,50 mg/Kg,0 MG/KG,M,F,48126870,22952244,0.6384,0.0202
158695,Strn4,ZRDE7864,10.0194185065769,β-D3-8N,VTA,268,50 mg/Kg,25 MG/KG,M,F,40985302,22264726,0.5991,0.0299
158696,Strn4,ZR77R8G8,7.25425581164428,β-D3-10N,VTA,269,50 mg/Kg,70 MG/KG,M,F,41806384,22199220,0.621,0.1673
158697,Strn4,ZRD2M386,13.3544383945512,β-D3-11R,VTA,270,,F-O,M,F,48701456,17171936,0.5914,0.0247
158698,Strn4,ZRB4T273,7.59704379646582,β-D3-12N,VTA,271,,SALINE,M,S,44111530,2927172,0.2891,0.2296
158699,Strn4,ZR73CG82,10.7767992623198,β-D3-13R,VTA,272,50 mg/Kg,0 MG/KG,M,F,48503238,12552470,0.6197,0.0237
158700,Strn4,ZR87U36B,4.13246369247719,β-D3-14N,VTA,273,50 mg/Kg,25 MG/KG,M,F,29726386,3311778,0.241,0.0202
158701,Strn4,ZR866WT3,14.3154431948497,β-D3-15R,VTA,274,50 mg/Kg,40 MG/KG,M,F,38951822,25922652,0.5476,0.0298
158702,Strn4,ZR4W2K23,10.2176373573646,β-D3-16N,VTA,275,50 mg/Kg,70 MG/KG,M,F,45064760,22059604,0.4344,0.0146
158703,Strn4,ZR284NU3,6.1619423815448,β-D3-17R,VTA,276,,F-O,M,F,36550824,18887920,0.638,0.0267
158704,Strn4,ZRE6843X,6.30917407176117,β-D3-18N,VTA,277,,SALINE,M,S,52471418,23959124,0.6214,0.0209
158705,Strn4,ZR42U3A3,4.24271512100218,β-D3-19R,VTA,278,50 mg/Kg,0 MG/KG,M,F,44429406,12519348,0.4838,0.1161
158706,Strn4,ZRR6X628,35.4390272066605,β-D3-20N,VTA,279,50 mg/Kg,25 MG/KG,M,F,46647478,3662276,0.1971,0.0118
158707,Strn4,ZRT2D427,8.78070048458681,β-D3-21R,VTA,280,50 mg/Kg,40 MG/KG,M,F,36842432,15947318,0.3768,0.0175
158708,Strn4,ZRCM3388,7.73170626334441,β-D3-23R,VTA,281,,F-O,M,F,35875632,15022918,0.3757,0.0292
158709,Strn4,ZRMP8222,7.8443107305351,β-D3-24N,VTA,282,,SALINE,M,S,30307782,11365918,0.4663,0.0442
158710,Strn4,ZR2Y67V6,6.03635503079614,β-D3-25R,VTA,283,50 mg/Kg,0 MG/KG,M,F,32733278,10779832,0.3594,0.1329
158711,Strn4,ZREK3463,12.2479139604747,β-D3-26N,VTA,284,50 mg/Kg,25 MG/KG,M,F,45922402,25733136,0.5921,0.0165
158712,Strn4,ZR72KM26,6.72852965504795,β-D3-27R,VTA,285,50 mg/Kg,40 MG/KG,M,F,51523716,29105694,0.6121,0.0894
158713,Strn4,ZR63434N,0.0,β-D3-28N,VTA,286,50 mg/Kg,70 MG/KG,M,F,35637044,656282,0.0431,0.0655
158714,Strn4,ZR63486J,11.1149185388709,β-D3-30N,VTA,287,,SALINE,M,S,82877230,56586078,0.6808,0.0361
158715,Strn4,ZR338V38,9.49613064120737,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,123629916,33353204,0.7091,0.0416
158716,Strn4,ZR46D23L,18.6419851031035,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,69988598,43972500,0.7203,0.0521
158717,Strn4,ZRQB3447,13.6327253534242,β-D3-32N,VTA,289,50 mg/Kg,25 MG/KG,M,F,49060800,23666780,0.6249,0.0554
158718,Strn4,ZR2782KK,13.2066047978139,β-D3-33R,VTA,290,50 mg/Kg,40 MG/KG,M,F,81436872,47125400,0.6384,0.0567
158719,Strn4,ZR3F3E24,17.1775996614639,β-D3-35R,VTA,291,,F-O,M,F,64316620,49400512,0.6656,0.056
158720,Strn4,ZRJW8874,14.1790005290698,β-D3-36N,VTA,292,,SALINE,M,S,92075488,56726992,0.6315,0.0397
158721,Strn4,ZR7J47H3,15.3455710787433,β-D3-73R,VTA,293,50 mg/Kg,0 MG/KG,M,F,74348564,36696340,0.6469,0.0766
158722,Strn4,ZR42E678,14.1240523291146,β-D3-74N,VTA,294,50 mg/Kg,25 MG/KG,M,F,63378356,41195316,0.7022,0.0598
158723,Strn4,ZR27T3N4,11.1241647579883,β-D3-75R,VTA,295,50 mg/Kg,40 MG/KG,M,F,52805538,39477246,0.7572,0.0492
158724,Strn4,ZR64B634,15.7361378095167,β-D3-76N,VTA,296,50 mg/Kg,70 MG/KG,M,F,63418824,48334488,0.7453,0.0491
158725,Strn4,ZRY28227,17.4421854333278,β-D3-77R,VTA,297,,F-O,M,F,34000412,21495840,0.7101,0.0616
158726,Strn4,ZRF32F72,9.7660743388736,β-D3-78N,VTA,298,,SALINE,M,F,62038736,40354986,0.6693,0.0562
158727,Strn4,ZRC68F26,12.9220970598077,β-D3-79R,VTA,299,,40 MG/KG w/o SULB,M,F,73975646,44718992,0.6766,0.0609
158728,Strn4,ZR777B7X,17.0735086594761,β-D3-80N,VTA,300,,40 MG/KG w/o SULB,M,F,66857528,48522678,0.7336,0.0621
158729,Strn4,ZRF4687K,19.9104750455196,β-D3-81R,VTA,301,,40 MG/KG w/o SULB,M,F,69164336,44082620,0.6731,0.0562
158730,Strn4,ZRB27G82,13.503261643024,β-D3-82N,VTA,302,,40 MG/KG w/o SULB,M,F,95930652,51659694,0.742,0.0443
158731,Strn4,ZRA64772,12.5009275857296,β-D3-83R,VTA,303,,40 MG/KG w/o SULB,M,F,57008088,39075724,0.7122,0.0434
158732,Strn4,ZRWG6348,18.5202446460103,β-D3-84N,VTA,304,,40 MG/KG w/o SULB,M,F,51782676,39766940,0.7331,0.0449
158733,Strn4,ZRKK7647,8.4099261110062,β-D3-91N,VTA,305,50 mg/Kg,70 MG/KG,M,F,38031016,24278432,0.5828,0.0288
158734,Strn4,ZR7N4B28,5.08255301893222,α-D3-37R,VTA,306,50 mg/Kg,0 MG/KG,F,F,32153622,1744902,0.2904,0.1667
158735,Strn4,ZRAK4633,24.1656675574189,α-D3-38N,VTA,307,50 mg/Kg,25 MG/KG,F,F,45973400,30325154,0.7429,0.0306
158736,Strn4,ZRG8L337,16.0093561900022,α-D3-39R,VTA,308,50 mg/Kg,40 MG/KG,F,F,30140346,18796306,0.7111,0.0133
158737,Strn4,ZRR3L272,29.8437844873061,α-D3-40N,VTA,309,50 mg/Kg,70 MG/KG,F,F,32234778,12698996,0.5088,0.0101
158738,Strn4,ZRV6B227,26.2702720260361,α-D3-41R,VTA,310,,F-O,F,F,31689542,25075316,0.6869,0.0123
158739,Strn4,ZR76622Y,33.247942556867,α-D3-42N,VTA,311,,SALINE,F,S,32760620,18569256,0.677,0.0325
158740,Strn4,ZRP27G74,12.0257366775403,α-D3-43R,VTA,312,50 mg/Kg,0 MG/KG,F,F,43096012,16891698,0.7215,0.017
158741,Strn4,ZRQU6433,16.8631679206657,α-D3-44N,VTA,313,50 mg/Kg,25 MG/KG,F,F,32745986,22533792,0.7306,0.0442
158742,Strn4,ZR2LY664,6.27433863081824,α-D3-45R,VTA,314,50 mg/Kg,40 MG/KG,F,F,39803840,29362290,0.5282,0.0172
158743,Strn4,ZRP337C2,6.98622933137104,α-D3-46N,VTA,315,50 mg/Kg,70 MG/KG,F,F,42526478,28496998,0.6353,0.0258
158744,Strn4,ZR4X8L76,9.5643894475634,α-D3-47R,VTA,316,,F-O,F,F,36128834,20500906,0.5973,0.0193
158745,Strn4,ZRF76X86,5.81211520038382,α-D3-48N,VTA,317,,SALINE,F,S,32586984,18660502,0.5016,0.029
158746,Strn4,ZR6BX773,7.02078591697075,α-D3-49R,VTA,318,50 mg/Kg,0 MG/KG,F,F,47116518,26264132,0.4985,0.019
158747,Strn4,ZR28T63Y,12.3974082268099,α-D3-50N,VTA,319,50 mg/Kg,25 MG/KG,F,F,32024356,15311418,0.359,0.0117
158748,Strn4,ZR2688UW,7.05969922986902,α-D3-51R,VTA,320,50 mg/Kg,40 MG/KG,F,F,25021224,10000986,0.3261,0.0154
158749,Strn4,ZR86JL42,5.96968603147389,α-D3-52N,VTA,321,50 mg/Kg,70 MG/KG,F,F,39007322,10448996,0.3044,0.0144
158750,Strn4,ZR8H28P7,8.46382649600608,α-D3-53R,VTA,322,,F-O,F,F,35010318,19651008,0.5549,0.0271
158751,Strn4,ZR67TR22,4.22813951667136,α-D3-54N,VTA,323,,SALINE,F,S,52615702,11953350,0.3229,0.0683
158752,Strn4,ZRNP8823,0.0,α-D3-55R,VTA,324,50 mg/Kg,0 MG/KG,F,F,74617590,1161074,0.0095,0.0529
158753,Strn4,ZRUB4824,0.0,α-D3-56N,VTA,325,50 mg/Kg,25 MG/KG,F,F,58296190,822566,0.0223,0.0789
158754,Strn4,ZR8CX487,103.667955740489,α-D3-57R,VTA,326,50 mg/Kg,40 MG/KG,F,F,72727876,929588,0.0107,0.0621
158755,Strn4,ZRV76K37,0.0,α-D3-58N,VTA,327,50 mg/Kg,70 MG/KG,F,F,64368732,1101776,0.0079,0.0429
158756,Strn4,ZR6T34N3,0.0,α-D3-59R,VTA,328,,F-O,F,F,46917014,1359008,0.014,0.0926
158757,Strn4,ZRD84L87,0.0,α-D3-60N,VTA,329,,SALINE,F,S,46094452,1584386,0.0143,0.0729
158758,Strn4,ZR77U678,0.0,α-D3-61R,VTA,330,50 mg/Kg,0 MG/KG,F,F,49478690,1585160,0.0151,0.063
158759,Strn4,ZRW4M834,8.21989736456637,α-D3-62N,VTA,331,50 mg/Kg,25 MG/KG,F,F,38066142,15014038,0.6285,0.0297
158760,Strn4,ZR3UY433,0.0,α-D3-63R,VTA,332,50 mg/Kg,40 MG/KG,F,F,37045592,479420,0.0158,0.0321
158761,Strn4,ZRPB4723,7.6128642053928,α-D3-64N,VTA,333,50 mg/Kg,70 MG/KG,F,F,16056328,4033028,0.2484,0.0705
158762,Strn4,ZRFF2846,0.0,α-D3-65R,VTA,334,,F-O,F,F,22841094,518610,0.0288,0.1019
158763,Strn4,ZR6GB423,7.12491234842635,α-D3-66N,VTA,335,,SALINE,F,S,36424470,23441548,0.5762,0.0641
158764,Strn4,ZR88B2N2,14.5489715133157,α-D3-67R,VTA,336,50 mg/Kg,0 MG/KG,F,F,44211646,4592792,0.4642,0.0323
158765,Strn4,ZRW7R387,16.6999957928769,α-D3-68N,VTA,337,50 mg/Kg,25 MG/KG,F,F,32323516,11003334,0.5489,0.0199
158766,Strn4,ZRT4W626,16.3362142986958,α-D3-69R,VTA,338,50 mg/Kg,40 MG/KG,F,F,33110274,19342422,0.5837,0.0247
158767,Strn4,ZR4YH224,15.2179615342017,α-D3-70N,VTA,339,50 mg/Kg,70 MG/KG,F,F,28133926,16751242,0.6605,0.0168
158768,Strn4,ZRP4E847,8.0123141662587,α-D3-71R,VTA,340,,F-O,F,F,23186622,18348822,0.4851,0.0116
158769,Strn4,ZRF262H4,9.90937030134064,α-D3-72N,VTA,341,,SALINE,F,S,25302098,18665464,0.5839,0.0682
158770,Strn4,ZRVU6262,18.5377987525797,α-D3-85R,VTA,342,,40 MG/KG w/o SULB,F,F,25775122,20075546,0.6473,0.1036
158771,Strn4,ZRMM3342,0.0,α-D3-86N,VTA,343,,40 MG/KG w/o SULB,F,F,35631494,2365970,0.087,0.0444
158772,Strn4,ZRF6R222,8.93193848685426,α-D3-87R,VTA,344,,40 MG/KG w/o SULB,F,F,20756954,6792334,0.2032,0.0143
158773,Strn4,ZRTG4324,9.9349249894244,α-D3-88N,VTA,345,,40 MG/KG w/o SULB,F,F,21797346,10670428,0.2954,0.0129
158774,Strn4,ZR823T32,8.42495432024688,α-D3-89R,VTA,346,,40 MG/KG w/o SULB,F,F,68143484,2923038,0.2324,0.0165
158775,Strn4,ZR38647C,8.21157317731153,α-D3-90N,VTA,347,,40 MG/KG w/o SULB,F,F,32805892,22745944,0.4556,0.0217
158776,Strn4,ZRE26L24,2.0742934559682,β-D3-1R,PFC,348,50 mg/Kg,0 MG/KG,M,F,51448534,5964640,0.2534,0.3164
158777,Strn4,ZRRN7473,12.9229172466312,β-D3-2N,PFC,349,50 mg/Kg,25 MG/KG,M,F,36756670,3288502,0.2933,0.2064
158778,Strn4,ZRK38E47,0.0,β-D3-3R,PFC,350,50 mg/Kg,40 MG/KG,M,F,32647104,2372430,0.1472,0.0792
158779,Strn4,ZR7B6R46,0.0,β-D3-4N,PFC,351,50 mg/Kg,70 MG/KG,M,F,37871040,2673526,0.1962,0.0204
158780,Strn4,ZR2M8K48,0.0,β-D3-5R,PFC,352,,F-O,M,F,46201762,762158,0.0283,0.1469
158781,Strn4,ZR7X32Q2,27.5508720280143,β-D3-6N,PFC,353,,SALINE,M,S,38788560,22421718,0.6914,0.1247
158782,Strn4,ZR262626,29.611872223132,β-D3-7R,PFC,354,50 mg/Kg,0 MG/KG,M,F,37193590,27530254,0.7445,0.1043
158783,Strn4,ZRF3B472,21.765581716121,β-D3-8N,PFC,355,50 mg/Kg,25 MG/KG,M,F,35833482,15404924,0.6791,0.1649
158784,Strn4,ZR26WT72,20.1043949086077,β-D3-10N,PFC,356,50 mg/Kg,70 MG/KG,M,F,32931196,24287020,0.6641,0.0863
158785,Strn4,ZRRV4278,27.0844961271357,β-D3-11R,PFC,357,,F-O,M,F,30821576,18096202,0.6705,0.0241
158786,Strn4,ZRMM8624,28.7636026228901,β-D3-12N,PFC,358,,SALINE,M,S,24816426,4406432,0.5056,0.012
158787,Strn4,ZR7HA488,48.2855655024355,β-D3-13R,PFC,359,50 mg/Kg,0 MG/KG,M,F,33620212,18754464,0.7023,0.0256
158788,Strn4,ZR8AR468,46.5171225205281,β-D3-14N,PFC,360,50 mg/Kg,25 MG/KG,M,F,37859884,26015404,0.6849,0.0217
158789,Strn4,ZR8RR262,38.0407222122781,β-D3-15R,PFC,361,50 mg/Kg,40 MG/KG,M,F,28450754,23560458,0.7273,0.0229
158790,Strn4,ZRX42N64,43.0221237506527,β-D3-16N,PFC,362,50 mg/Kg,70 MG/KG,M,F,31418848,27744844,0.7833,0.037
158791,Strn4,ZRN6R878,43.0264538635242,β-D3-17R,PFC,363,,F-O,M,F,34489704,21551214,0.7669,0.0328
158792,Strn4,ZR82NJ37,38.4437070301578,β-D3-18N,PFC,364,,SALINE,M,S,33429610,18498354,0.7291,0.0607
158793,Strn4,ZR37843K,42.1189646177241,β-D3-19R,PFC,365,50 mg/Kg,0 MG/KG,M,F,23006226,18040688,0.7442,0.2022
158794,Strn4,ZR86N2M8,31.9194606624247,β-D3-20N,PFC,366,50 mg/Kg,25 MG/KG,M,F,28105484,21251774,0.7571,0.0659
158795,Strn4,ZRMY6287,59.6135061728055,β-D3-21R,PFC,367,50 mg/Kg,40 MG/KG,M,F,32168738,29648050,0.7643,0.0374
158796,Strn4,ZR36RN37,47.7266514593079,β-D3-23R,PFC,368,,F-O,M,F,28354346,21575302,0.7914,0.0354
158797,Strn4,ZR28A8M6,53.5573065806528,β-D3-24N,PFC,369,,SALINE,M,S,30064950,20928496,0.7766,0.073
158798,Strn4,ZR23UU83,25.3381363881789,β-D3-25R,PFC,370,50 mg/Kg,0 MG/KG,M,F,72427092,53428316,0.7457,0.0408
158799,Strn4,ZR6E24Y3,40.2889943483688,β-D3-26N,PFC,371,50 mg/Kg,25 MG/KG,M,F,58802510,43458636,0.7676,0.0634
158800,Strn4,ZR72HL24,33.5330749913425,β-D3-27R,PFC,372,50 mg/Kg,40 MG/KG,M,F,37684634,24119256,0.7899,0.1165
158801,Strn4,ZR38A6Q6,39.791802017906,β-D3-28N,PFC,373,50 mg/Kg,70 MG/KG,M,F,84406496,53781286,0.7308,0.0926
158802,Strn4,ZR7AK468,29.1960276333377,β-D3-30N,PFC,374,,SALINE,M,S,24720386,16958488,0.6944,0.041
158803,Strn4,ZR8D86X8,39.925979345475,β-D3-31R,PFC,375,50 mg/Kg,0 MG/KG,M,F,31001214,18434438,0.6834,0.0573
158804,Strn4,ZREK7677,18.2513623709029,β-D3-32N,PFC,376,50 mg/Kg,25 MG/KG,M,F,37293156,20640852,0.6446,0.038
158805,Strn4,ZRQ6B428,32.1732318340812,β-D3-33R,PFC,377,50 mg/Kg,40 MG/KG,M,F,25647098,17302162,0.6529,0.064
158806,Strn4,ZRRU8376,22.9701803876199,β-D3-35R,PFC,378,,F-O,M,F,42848500,28249476,0.5716,0.0592
